Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
4_breastw,DIF,82.25842198581562,60.77261001060555,69.26829268292683,0.0932224769743546,0.0597014925373134,0.6666666666666666,0.03125,1.1470997333526611,1.8897805213928225
5_campaign,DIF,50.478895130337435,10.08733148889546,82.83333333333334,-0.0123942768530403,0.0819964349376114,0.0867924528301886,0.0777027027027027,13.071704149246216,23.79360795021057
6_cardio,DIF,88.09863945578232,47.85870115795654,88.9090909090909,-0.0149345249568376,0.0,0.0,0.0,2.9414572715759277,4.698807001113892
7_Cardiotocography,DIF,92.366268275702,67.397445076074,77.95275590551181,-0.021024318782269,0.0,0.0,0.0,2.8838791847229004,5.13144588470459
8_celeba,DIF,77.52057010244029,3.941712642295555,89.8,-0.0421496806214993,0.0,0.0,0.0,14.015698194503784,24.479782581329346
9_census,DIF,52.67528661399087,5.840787180162313,85.06666666666666,0.0124959524845332,0.081967213114754,0.0606060606060606,0.1265822784810126,13.713653326034546,24.604224681854248
10_cover,DIF,93.88327721661057,9.572830251629066,99.0,0.0,0.0,0.0,0.0,13.125772953033447,22.7748920917511
11_donors,DIF,79.59610640742909,13.992850065409868,94.56666666666666,0.0256591313370091,0.0355029585798816,0.1,0.0215827338129496,13.410167932510376,23.692604780197144
12_fault,DIF,98.09277047522752,94.66105878276076,69.81132075471697,0.345925854353447,0.3125,0.975609756097561,0.1860465116279069,2.4600799083709717,4.268118143081665
13_fraud,DIF,98.8210432654877,5.133262636974196,98.83333333333331,0.0962430439794951,0.054054054054054,0.0294117647058823,0.3333333333333333,12.459668159484863,21.505587100982662
14_glass,DIF,91.26984126984128,33.33333333333333,90.76923076923076,0.2509510204628185,0.25,0.1666666666666666,0.5,0.9332702159881592,1.3986883163452148
15_Hepatitis,DIF,77.50000000000001,36.44230769230769,70.83333333333334,-0.1690308509457033,0.0,0.0,0.0,0.7738063335418701,1.1761484146118164
16_http,DIF,42.57938245216451,0.4957997434287101,99.53333333333332,-0.0012046637221377,0.0,0.0,0.0,12.730692863464355,22.06804347038269
17_InternetAds,DIF,49.43560606060606,20.580551696505474,79.49152542372882,0.038490093409422,0.0902255639097744,0.2608695652173913,0.0545454545454545,3.068136692047119,5.1790852546691895
18_Ionosphere,DIF,93.53233830845772,78.80098135709906,62.264150943396224,-0.0744560945881662,0.0,0.0,0.0,0.9385969638824464,1.5031869411468506
